Repository,Branches,NbBranches,CommitId,Message,Author,DateTime,Date,HourOfDay,Merge,BugFix,SATD,NbModifiedFiles,ModifiedFiles,NbModifiedProdSourceFiles,NbModifiedTestSourceFiles,NbModifications,NbInsertions,NbDeletions
nltk,{'develop'},1,bd3aa3d613ac58be2ef4b12c96d4a7229bf3c1f6,"added back config_prover9 method that can be used to manually set the location

svn/trunk@7383",Dan Garrette,2008-12-25 22:42:14+00:00,2008-12-25,22,False,False,False,2,"prover9.py
inference.doctest",1,0,73,51,22
nltk,{'develop'},1,f720b7997cb87dfc03bd271751faa84e1fe8fcee,"*Added type checking to the argument of LogicParser
*Added __init__() method to subclasses of LogicParser to prevent type checking
*Overrode methods in AbstractDrs to prevent type checking
*Minor cleanup

svn/trunk@7384",Dan Garrette,2008-12-26 23:44:17+00:00,2008-12-26,23,False,False,False,4,"cooper_storage.py
drt.py
linearlogic.py
logic.py",4,0,42,19,23
nltk,{'develop'},1,5761804b491e6bfc5b629893a6626cd5935881c7,"Modified MaceCommand to improve the way the valuation is accessed.  To get a Valuation object, one should call ""mb.model('valuation')"".  Alternatively, there is a convenience property ""mb.valuation"" that calls the above method.

svn/trunk@7385",Dan Garrette,2008-12-27 19:36:00+00:00,2008-12-27,19,False,False,False,3,"api.py
mace.py
inference.doctest",2,0,88,42,46
nltk,{'develop'},1,01028cad08b84ea7603ed4f710848cab8eea6cda,"minor update

svn/trunk@7386",Dan Garrette,2008-12-27 19:42:44+00:00,2008-12-27,19,False,False,False,1,inference.doctest,0,0,2,1,1
nltk,{'develop'},1,357b17445736f02326f887f6e4e26c295b3c9cb4,"Modified Mace interface's convert2val procedure to support propositions.

svn/trunk@7387",Dan Garrette,2008-12-28 17:13:22+00:00,2008-12-28,17,False,False,False,3,"mace.py
prover9.py
inference.doctest",2,0,54,39,15
nltk,{'develop'},1,9e05373af313770e79895f7c21c34428792428da,"cleaned up the code a bit

svn/trunk@7388",Dan Garrette,2008-12-28 21:17:06+00:00,2008-12-28,21,False,False,False,1,evaluate.py,1,0,136,21,115
nltk,{'develop'},1,986709718a9f469a07f00bbbcb6abb7017685093,"Collocations: comments in finders; raw_freq in trigram_measures; use nltk.util.ingrams; other minor fixes.

svn/trunk@7389",Joel Nothman,2009-01-03 13:11:09+00:00,2009-01-03,13,False,True,False,0,,0,0,0,0,0
nltk,{'develop'},1,2799660f0de7e9aabae3eb5bd420042e6e679556,"Fix import error

svn/trunk@7390",Joel Nothman,2009-01-03 13:13:45+00:00,2009-01-03,13,False,True,False,0,,0,0,0,0,0
nltk,{'develop'},1,f74e6eb33b1a7e1976ca1071c0a326c7fadac636,"added the doctest for the main paper


svn/trunk@7391",Tom Lippincott,2009-01-03 19:27:25+00:00,2009-01-03,19,False,False,False,0,,0,0,0,0,0
nltk,{'develop'},1,1b641832104ff4c981f3433c23112eaea253bfdc,"Add pmi to trigram_measures

svn/trunk@7392",Joel Nothman,2009-01-05 13:16:48+00:00,2009-01-05,13,False,False,False,0,,0,0,0,0,0
nltk,{'develop'},1,987ce38afca97a70b839dab85eb86aa38969e148,"doc/en/*.rst
* added to-do notes

nltk_contrib/collocations/finders.py
* fixed typo in docstring


svn/trunk@7393",Steven Bird,2009-01-06 01:38:52+00:00,2009-01-06,1,False,True,False,0,,0,0,0,0,0
nltk,{'develop'},1,ad4c8b92bc89698f7726b053b22b1b667c371f80,"Confirmed bug 160 and implemented suggested fix.
http://code.google.com/p/nltk/issues/detail?id=160


svn/trunk@7394",Steven Bird,2009-01-06 01:50:34+00:00,2009-01-06,1,False,True,False,2,"wordnet.py
wordnet.doctest",1,0,15,12,3
nltk,{'develop'},1,3cd623b2e0df1a5e9bcc158a19d34bc3e2a42066,"Made all classes extend ""object""

svn/trunk@7395",Dan Garrette,2009-01-06 16:53:48+00:00,2009-01-06,16,False,False,False,5,"drt.py
drt_resolve_anaphora.py
hole.py
linearlogic.py
logic.py",5,0,29,14,15
nltk,{'develop'},1,e94415d17644b96a2be8576245d5d7445b1f6050,"renamed parameters from ""quiet"" to ""verbose"" to be more consistent with the other modules.

svn/trunk@7396",Dan Garrette,2009-01-06 21:50:26+00:00,2009-01-06,21,False,False,False,2,"discourse.py
discourse.doctest",1,0,1119,560,559
nltk,{'develop'},1,d4c0f2b3cd7f4775afdb93f33a9a2f8e8340af8f,"better chunk parser integration

svn/trunk@7397",Greg Aumann,2009-01-07 03:29:23+00:00,2009-01-07,3,False,False,False,0,,0,0,0,0,0
nltk,{'develop'},1,d65f5758c08e09ce4f636d7e6483b65c49e72310,"moved toolbox utility classes from nltk.corpus.reader.toolbox to nltk.toolbox

svn/trunk@7398",Greg Aumann,2009-01-07 08:30:16+00:00,2009-01-07,8,False,False,False,3,"toolbox.py
toolbox.doctest
toolbox.py",2,0,695,360,335
nltk,{'develop'},1,a5955af8970fa7309634d0ce5a1d407867c665b1,"removed no_blanks argument from ToolboxData.chunk_parser

svn/trunk@7399",Greg Aumann,2009-01-07 08:48:40+00:00,2009-01-07,8,False,False,False,0,,0,0,0,0,0
nltk,{'develop'},1,bb32bbf83417bda7a26f4a80b8c3ca83d8677ac8,"moved chunk parser from toolbox contrib to nltk.toolbox

svn/trunk@7400",Greg Aumann,2009-01-07 09:46:06+00:00,2009-01-07,9,False,False,False,1,toolbox.py,1,0,54,52,2
nltk,{'develop'},1,d967ca77312bb088f39714b85b34ea1dc33473d7,"temporary revert due to strange error...

svn/trunk@7401",Dan Garrette,2009-01-07 12:34:09+00:00,2009-01-07,12,False,False,False,1,logic.py,1,0,2,1,1
nltk,{'develop'},1,86c8ba214d3d09c45937086154ff16bdedb75868,"fixed normalise demo

svn/trunk@7402",Greg Aumann,2009-01-07 13:56:25+00:00,2009-01-07,13,False,True,False,0,,0,0,0,0,0
nltk,{'develop'},1,0b1626c72f618ed5a2162eaf19cf4fafb31f3545,"removed settings code already copied to nltk.toolbox

svn/trunk@7403",Greg Aumann,2009-01-07 14:02:47+00:00,2009-01-07,14,False,False,False,0,,0,0,0,0,0
nltk,{'develop'},1,b3c547376dfbdf51d6b006f25d5b35f4df36ffde,"nltk/toolbox.py:
* defined __all__ (conservatively, may need to add more)

nltk/__init__.py
* import everything from toolbox.py, so we have, e.g. nltk.ToolboxData


svn/trunk@7404",Steven Bird,2009-01-08 02:28:10+00:00,2009-01-08,2,False,False,False,2,"__init__.py
toolbox.py",2,0,3,3,0
nltk,{'develop'},1,50dbdadde4d60c2623e474421df56fa3b68d8c48,"Modified the shebang of setup.py so that it uses /usr/bin/env

svn/trunk@7405",Bjørn Arild Mæland,2009-01-08 07:16:56+00:00,2009-01-08,7,False,False,False,1,setup.py,1,0,2,1,1
nltk,{'develop'},1,d234841a5fa695b0d0d14f63bfdcba8a842b6f9e,"fixed some imports and docstrings

svn/trunk@7406",Greg Aumann,2009-01-09 07:47:49+00:00,2009-01-09,7,False,True,False,1,toolbox.py,1,0,40,19,21
nltk,{'develop'},1,0f3a029e71f532ef04f4df52d16b9380e67133f4,"Collocations: some more comments

svn/trunk@7407",Joel Nothman,2009-01-10 13:54:07+00:00,2009-01-10,13,False,False,False,0,,0,0,0,0,0
nltk,{'develop'},1,ac181b7ab73034b97c76401c9aa7c9177b99808c,"moved normalise functions from contrib to main toolbox module

svn/trunk@7409",Greg Aumann,2009-01-12 10:01:33+00:00,2009-01-12,10,False,False,False,1,toolbox.py,1,0,101,96,5
nltk,{'develop'},1,bb6dd887febd3d6ac87e651e166b682fc96510b1,"*Moved function to generate a ""skolem function"" to logic.py from util.py.
*Modifed LogicParser to allow quantification of predicates.
*Improved a confusing error message in the parser.

svn/trunk@7410",Dan Garrette,2009-01-13 14:36:47+00:00,2009-01-13,14,False,False,False,2,"logic.py
util.py",2,0,40,20,20
nltk,{'develop'},1,f2034ea73df23e177cc9d5e065168367105a283a,"minor improvements

svn/trunk@7411",Dan Garrette,2009-01-13 14:43:31+00:00,2009-01-13,14,False,False,False,1,tableau.py,1,0,469,237,232
nltk,{'develop'},1,aaf9e4e6b254f4c538c975a01984468f38f9831f,"fixed error message in parser

svn/trunk@7412",Dan Garrette,2009-01-13 17:26:06+00:00,2009-01-13,17,False,True,False,2,"logic.py
logic.doctest",1,0,9,4,5
nltk,{'develop'},1,7864229889ce32ec3c5ecfa9678a153470571f9b,"Collocations: Chi-sq and Student's t trigram measures; some cleaning.

svn/trunk@7413",Joel Nothman,2009-01-14 14:52:14+00:00,2009-01-14,14,False,False,False,0,,0,0,0,0,0
nltk,{'develop'},1,db8e7f94c3765dbde65e7daf6130cf76829191f8,"Collocations: add bigram_measures.likelihood_ratio; references to Manning and Schutze; better collocations.test() interface, now demo(); some ideas in TODO list

svn/trunk@7414",Joel Nothman,2009-01-15 03:03:59+00:00,2009-01-15,3,False,False,False,0,,0,0,0,0,0
nltk,{'develop'},1,1cdaccc5ae87f1a39e47815dbd3e9c2af8bbb559,"Use defautdict from collections rather than nltk.


svn/trunk@7415",Paul Bone,2009-01-15 03:54:52+00:00,2009-01-15,3,False,False,False,1,util.py,1,0,2,1,1
nltk,{'develop'},1,7252db667860a8af14560551a88e827b0d5e9a91,"Fix typeo causing multi word expressions to be displayed and linked to
incorrectly.


svn/trunk@7416",Paul Bone,2009-01-15 05:48:35+00:00,2009-01-15,5,False,True,False,1,util.py,1,0,2,1,1
nltk,{'develop'},1,2429c19bd4eeae0b4c2cc66f430866b758d4d8d2,"Decode spaces within URLs, this enables users to search for multi word
expressions without needing to replace spaces with underscores.


svn/trunk@7417",Paul Bone,2009-01-15 05:49:38+00:00,2009-01-15,5,False,False,False,1,browserver.py,1,0,2,1,1
nltk,{'develop'},1,7ca4a6bc7b182ca386cedd73474b11c32a36bd58,"Collocations: add a few more measures from NSP; neater code for working with expected values

svn/trunk@7418",Joel Nothman,2009-01-15 06:09:52+00:00,2009-01-15,6,False,False,False,0,,0,0,0,0,0
nltk,{'develop'},1,24c0aba2b6b1634a0ea4aa931b4c1f917e3480e6,"Collocations: Change argument order in trigram_measures

svn/trunk@7419",Joel Nothman,2009-01-15 07:16:33+00:00,2009-01-15,7,False,False,False,0,,0,0,0,0,0
nltk,{'develop'},1,bef73c0f30a912ebfbb80b4455c6048a7500b52d,"Collocations: trigram_measures and bigram_measures have a more consistent interface

svn/trunk@7420",Joel Nothman,2009-01-15 08:15:26+00:00,2009-01-15,8,False,False,False,0,,0,0,0,0,0
nltk,{'develop'},1,f07b3fe1b3cf979df4542fd2fa0f0573d9788bf5,"Collocations: avoid duplicated code by combining generic functionality of bigram_measures and trigram_measures in inherited base class. Is this less readable? Is it too generic in terms of efficiency?

svn/trunk@7421",Joel Nothman,2009-01-15 08:18:25+00:00,2009-01-15,8,False,False,False,0,,0,0,0,0,0
nltk,{'develop'},1,58538a4ecca2599da839d9a0b4e044c756b827fe,"Collocations: Fix bracketing bug in likelihood_ratio

svn/trunk@7422",Joel Nothman,2009-01-15 08:24:00+00:00,2009-01-15,8,False,True,False,0,,0,0,0,0,0
nltk,{'develop'},1,3dd52e7ae825b96fede068cf1e984b0a234200f1,"Collocations: use class methods; add method bigram_finder to TrigramCollocationFinder

svn/trunk@7423",Joel Nothman,2009-01-15 09:05:37+00:00,2009-01-15,9,False,False,False,0,,0,0,0,0,0
nltk,{'develop'},1,f54e99ecca2eba9e8976c18c743a46dc6e9b3407,"Collocations: add rank module for comparing association measures with Spearman's correlation coefficient

svn/trunk@7424",Joel Nothman,2009-01-15 12:27:14+00:00,2009-01-15,12,False,False,False,0,,0,0,0,0,0
nltk,{'develop'},1,402b432c3596fd3cd6f0a3d59e603d42c3f1f223,"Collocations: minor changes, e.g. add demo() to package __all__

svn/trunk@7425",Joel Nothman,2009-01-15 12:41:56+00:00,2009-01-15,12,False,False,False,0,,0,0,0,0,0
nltk,{'develop'},1,506a0a7aa5747ebe170531f538a53b35ad8360b9,"Collocations: add rank functions to package __all__

svn/trunk@7426",Joel Nothman,2009-01-15 12:44:27+00:00,2009-01-15,12,False,False,False,0,,0,0,0,0,0
nltk,{'develop'},1,7cbd2394f35ed7539edb3c774b83005498a176b5,"Collocations: Remove notes.txt

svn/trunk@7427",Joel Nothman,2009-01-15 12:59:14+00:00,2009-01-15,12,False,False,False,0,,0,0,0,0,0
nltk,{'develop'},1,24713c649663a7ecf7cb7f0f2b45d2a9f434df4a,"Punkt: Capture all spaces with boundary realignment

svn/trunk@7428",Joel Nothman,2009-01-15 13:18:46+00:00,2009-01-15,13,False,False,False,1,punkt.py,1,0,2,1,1
nltk,{'develop'},1,41a10cfb21b373ef1b6ea914b5a32d34837b6afc,"Punkt: minor changes moslty related to pickling

svn/trunk@7429",Joel Nothman,2009-01-15 13:57:54+00:00,2009-01-15,13,False,False,False,1,punkt.py,1,0,9,9,0
nltk,{'develop'},1,852b73dd080d5fcd7de50c0ee29bb331d0901d0f,"Punkt: small fix in realign_boundaries

svn/trunk@7432",Joel Nothman,2009-01-15 14:18:21+00:00,2009-01-15,14,False,True,False,1,punkt.py,1,0,3,1,2
nltk,{'develop'},1,7383e31244519b298425901ec45390c42f420b29,"Update punkt doctest

svn/trunk@7433",Joel Nothman,2009-01-15 14:18:33+00:00,2009-01-15,14,False,False,False,1,tokenize.doctest,0,0,28,18,10
nltk,{'develop'},1,b3eca646fdf0ebfc6912ce15c43f4fef540b6403,"Collocations: Fix bugs in student_t

svn/trunk@7434",Joel Nothman,2009-01-15 15:09:11+00:00,2009-01-15,15,False,True,False,0,,0,0,0,0,0
nltk,{'develop'},1,1613bf750fc151e144d113fb7099a9c21140a0c9,"Collocations: add partial doctest

svn/trunk@7435",Joel Nothman,2009-01-15 15:09:34+00:00,2009-01-15,15,False,False,False,1,collocations.doctest,0,0,71,71,0
nltk,{'develop'},1,09da788be34d61f9053b89f821eb124b62ad4da8,"Collocations: use ln in likelihood ratio

svn/trunk@7437",Joel Nothman,2009-01-16 03:35:28+00:00,2009-01-16,3,False,False,False,0,,0,0,0,0,0
nltk,{'develop'},1,53f398853b87c60edafd63d7baa82c73440d6e3e,"Collocations doctest: some further work

svn/trunk@7438",Joel Nothman,2009-01-16 03:37:05+00:00,2009-01-16,3,False,False,False,1,collocations.doctest,0,0,26,24,2
nltk,{'develop'},1,491a5fe30887b27ce85e31115012813b7a1204ce,"Collocations: add wrapper ContingencyMeasures to allow calculation from contingency values instead of marginals

svn/trunk@7439",Joel Nothman,2009-01-16 04:34:20+00:00,2009-01-16,4,False,False,False,0,,0,0,0,0,0
nltk,{'develop'},1,5bc9af1e0ff1ff04418e435cf0733dc5ac8b8a5d,"Fixed WordNet bugs relating to LCS computation and information content file reading

svn/trunk@7440",Jordan L Boyd-Graber,2009-01-16 23:34:21+00:00,2009-01-16,23,False,True,False,2,"wordnet.py
wordnet.doctest",1,0,77,63,14
nltk,{'develop'},1,66f286f5620d54a24933c56abadef7bb72204598,"Fixed syntax error

svn/trunk@7441",Jordan L Boyd-Graber,2009-01-17 01:01:15+00:00,2009-01-17,1,False,True,False,1,dependency.doctest,0,0,2,1,1
nltk,{'develop'},1,a41233a2fa7f61bc84a2d236d64a4bfa82aac82a,"Collocations: minor syntax clarification

svn/trunk@7442",Joel Nothman,2009-01-19 10:10:39+00:00,2009-01-19,10,False,False,False,0,,0,0,0,0,0
nltk,{'develop'},1,5b3e46ee88c7777ffc7b2c28675b800c4f154fb0,"Collocations doctest: overview and finders sections

svn/trunk@7443",Joel Nothman,2009-01-21 01:24:56+00:00,2009-01-21,1,False,False,False,1,collocations.doctest,0,0,92,92,0
nltk,{'develop'},1,4b67b767ec2ce0b4993bd3b99c85c34e4ab9ca4d,"Collocations doctest: filtering section

svn/trunk@7444",Joel Nothman,2009-01-21 01:44:26+00:00,2009-01-21,1,False,False,False,1,collocations.doctest,0,0,33,32,1
nltk,{'develop'},1,c47c7d967f7976835bf00e08a1a1b56600bd639f,"Collocations doctest: minor changes

svn/trunk@7445",Joel Nothman,2009-01-21 03:01:35+00:00,2009-01-21,3,False,False,False,1,collocations.doctest,0,0,36,28,8
nltk,{'develop'},1,461acd7492820b666a7e97d3aacbc7e3e9dccb6c,"Collocations: Reorder some functions; add some documentation

svn/trunk@7446",Joel Nothman,2009-01-21 03:02:16+00:00,2009-01-21,3,False,False,False,0,,0,0,0,0,0
nltk,{'develop'},1,a8d036f9ec5b0dc472f8f9b1595876cf72612be3,"Added ""args"" property to ApplicationExpression to make it easier to extract the uncurried argument list

svn/trunk@7447",Dan Garrette,2009-01-22 14:26:16+00:00,2009-01-22,14,False,False,False,3,"tableau.py
cooper_storage.py
logic.py",3,0,13,7,6
nltk,{'develop'},1,b69b70e8ffbf6e71458f9038bee709de77d9cc0e,"fixed typo

svn/trunk@7448",Dan Garrette,2009-01-22 14:32:24+00:00,2009-01-22,14,False,True,False,1,tableau.py,1,0,2,1,1
nltk,{'develop'},1,f1082c1855b7e4923c725654e8c6a354184878dc,"Script used -a and -o syntax for && and ||, which didn't work for some version of bash.  Changed to use && and || following suggestion by Doug Arnold in issue 191.


svn/trunk@7449",Steven Bird,2009-01-24 20:41:50+00:00,2009-01-24,20,False,False,False,1,postflight.sh,0,0,5,3,2
nltk,{'develop'},1,be2d48e09e4bf5b3b197012adba9527159622daf,"Modified the semantics of the negate() method.  The method will now remove the negation of a NegatedExpression and negate otherwise.

svn/trunk@7451",Dan Garrette,2009-01-25 02:16:05+00:00,2009-01-25,2,False,False,False,1,logic.py,1,0,6,6,0
nltk,{'develop'},1,b32e695206a46662c283deae78c23538f5836b10,"Converted module nltk.evaluate into a new package nltk.metrics (cf issue 157),
deprecated all the old methods, and updated other modules accordingly.

svn/trunk@7452",Steven Bird,2009-01-25 05:31:27+00:00,2009-01-25,5,False,False,False,10,"util.py
evaluate.py
__init__.py
confusionmatrix.py
editdistance.py
scores.py
windowdiff.py
hmm.py
util.py
text.py",10,0,973,569,404
nltk,{'develop'},1,ef4cfb88c47012535a3af2d8f44eba0d202305a8,"nltk/metrics/scores.py:
* Fully qualified the nltk.util and nltk.probability import statements


svn/trunk@7453",Bjørn Arild Mæland,2009-01-25 13:22:44+00:00,2009-01-25,13,False,False,False,1,scores.py,1,0,4,2,2
nltk,{'develop'},1,5b8565bc0a08d6673c59d963d0de4fbadf56d1c9,"Added capability for performing some higher-order inferences.

svn/trunk@7454",Dan Garrette,2009-01-26 03:34:58+00:00,2009-01-26,3,False,False,False,1,tableau.py,1,0,347,221,126
nltk,{'develop'},1,78ac481bc05c872f5973b866e09d67506d1860be,"Added metrics package.


svn/trunk@7455",Steven Bird,2009-01-26 10:13:04+00:00,2009-01-26,10,False,False,False,1,setup.py,1,0,1,1,0
nltk,{'develop'},1,c9bc727ce035306e1baf2400a63703f2891fe260,"* nltk/test/discourse.doctest: Converted CRLF to LF


svn/trunk@7456",Bjørn Arild Mæland,2009-01-26 13:13:25+00:00,2009-01-26,13,False,False,False,1,discourse.doctest,0,0,1082,541,541
nltk,{'develop'},1,5f533adc2e028e2edba5f996cacd5df999e3b9c1,"nltk/inference/prover9.py: Only provide the _binary_location variable as a searchpath if it isnt None

svn/trunk@7457",Bjørn Arild Mæland,2009-01-26 21:49:20+00:00,2009-01-26,21,False,False,False,1,prover9.py,1,0,6,4,2
nltk,{'develop'},1,10463a4085b947226fd06b9dff9c07a8d8871180,"Move agreement package into NLTK.
(Still needs doctests and demo code.)


svn/trunk@7458",Steven Bird,2009-01-28 10:26:28+00:00,2009-01-28,10,False,False,False,4,"__init__.py
__init__.py
agreement.py
distance_metric.py",4,0,428,425,3
nltk,{'develop'},1,e2b1e9226bed210280c25a2a5daa04f95e6a8a1e,"Incorporate collocations package into NLTK.  Some of the modules from nltk_contrib.collocations ended up as modules in nltk.metrics; the main
functionality is in nltk.collocations.  Updated doctest file with new
locations.  Reinstated example file for agreement module.


svn/trunk@7459",Steven Bird,2009-01-28 23:07:18+00:00,2009-01-28,23,False,False,False,10,"__init__.py
collocations.py
__init__.py
agreement.py
artstein_poesio_example.txt
association.py
distance.py
spearman.py
collocations.doctest
setup.py",8,0,880,862,18
nltk,{'develop'},1,bf81b6dce5ee1c7f92366f097cb22794133fe027,"changed copyright period to 2001-2009


svn/trunk@7460",Steven Bird,2009-01-29 01:06:02+00:00,2009-01-29,1,False,False,False,169,"Makefile
README.txt
Makefile
Makefile
Makefile
Makefile
__init__.py
__init__.py
eliza.py
iesha.py
rude.py
suntsu.py
util.py
zen.py
__init__.py
api.py
regexp.py
util.py
__init__.py
api.py
decisiontree.py
mallet.py
maxent.py
megam.py
naivebayes.py
rte_classify.py
tadm.py
util.py
weka.py
__init__.py
api.py
em.py
gaac.py
kmeans.py
util.py
collocations.py
compat.py
containers.py
__init__.py
__init__.py
api.py
bnc.py
bracket_parse.py
chunked.py
cmudict.py
conll.py
dependency.py
ieer.py
indian.py
nps_chat.py
plaintext.py
ppattach.py
propbank.py
rte.py
senseval.py
sinica_treebank.py
string_category.py
switchboard.py
tagged.py
toolbox.py
util.py
verbnet.py
wordlist.py
wordnet.py
xmldocs.py
ycoe.py
util.py
data.py
downloader.py
__init__.py
cfg.py
chart.py
collocations.py
concordance.py
dispersion.py
plot.py
rdparser.py
rechunkparser.py
srparser.py
table.py
tree.py
util.py
wordfreq.py
__init__.py
browserver.py
util.py
wxbrowse.py
evaluate.py
featstruct.py
grammar.py
__init__.py
nonmonotonic.py
resolution.py
internals.py
__init__.py
agreement.py
confusionmatrix.py
distance.py
editdistance.py
scores.py
windowdiff.py
__init__.py
sort.py
wordfinder.py
__init__.py
ngram.py
olac.py
__init__.py
api.py
chart.py
dependencygraph.py
featurechart.py
generate.py
nonprojectivedependencyparser.py
pchart.py
projectivedependencyparser.py
rd.py
sr.py
viterbi.py
probability.py
__init__.py
cooper_storage.py
evaluate.py
relextract.py
__init__.py
api.py
lancaster.py
regexp.py
rslp.py
wordnet.py
__init__.py
api.py
brill.py
crf.py
hmm.py
sequential.py
simplify.py
tnt.py
util.py
__init__.py
text.py
__init__.py
api.py
punkt.py
regexp.py
sexpr.py
simple.py
toolbox.py
tree.py
util.py
__init__.py
brown_ic.py
browse.py
__init__.py
browserver.py
util.py
wxbrowse.py
cache.py
dictionary.py
frequency.py
lexname.py
stemmer.py
synset.py
util.py
Makefile
Makefile
setup.py
global_replace.py
relocate_svn.py",161,0,358,179,179
